,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
3085,Thunder Predator vs Gorillaz-Pride,1.07-8.19,-,-,20 Августа 23:57 2020,ESL One Thailand 2020: Americas,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']",Gorillaz-Pride,"['Argius', 'Timo', 'Valqui', 'D1smar', 'Cara']","['Doom', 'Rubick', 'Lina', 'Juggernaut', 'Invoker', 'Queen of Pain', 'Viper']","['Venomancer', 'Void Spirit', 'Oracle', 'Anti-Mage', 'Morphling', 'Sven', 'Lycan']","['Phantom Assassin', 'Batrider', 'Tidehunter', 'Tiny', 'Phoenix']","['Spectre', 'Storm Spirit', 'Dark Seer', 'Clockwerk', 'Warlock']","<span class=""team__title-label"">Победа</span>",,35 : 16
3086,Team Nigma vs Evil Geniuses,1.80-2.03,-,-,20 Августа 20:43 2020,OMEGA League: Europe Immortal Division,Team Nigma,"['w33', 'rmN-', 'Miracle-', 'MinD_ContRoL', 'GH']",Evil Geniuses,"['Arteezy', 'gpk', 'RAMZES666', 'Cr1t-', 'Fly']","['Venomancer', 'Tiny', 'Faceless Void', 'Naga Siren', 'Slark', 'Ember Spirit', 'Slardar']","['Io', 'Phoenix', 'Spectre', 'Batrider', 'Morphling', 'Pugna', 'Queen of Pain']","['Void Spirit', 'Warlock', 'Anti-Mage', 'Doom', 'Winter Wyvern']","['Terrorblade', 'Magnus', 'Beastmaster', 'Rubick', 'Clockwerk']",,"<span class=""team__title-label"">Победа</span>",23 : 29
3087,Team Nigma vs Evil Geniuses,1.80-2.03,-,-,20 Августа 20:43 2020,OMEGA League: Europe Immortal Division,Evil Geniuses,"['Arteezy', 'gpk', 'RAMZES666', 'Cr1t-', 'Fly']",Team Nigma,"['w33', 'rmN-', 'Miracle-', 'MinD_ContRoL', 'GH']","['Io', 'Phoenix', 'Clockwerk', 'Magnus', 'Beastmaster', 'Meepo', 'Visage']","['Tiny', 'Venomancer', 'Naga Siren', 'Queen of Pain', 'Void Spirit', 'Faceless Void', 'Spectre']","[""Nature's Prophet"", 'Storm Spirit', 'Doom', 'Windranger', 'Ogre Magi']","['Batrider', 'Undying', 'Ember Spirit', 'Dark Seer', 'Rubick']",,"<span class=""team__title-label"">Победа</span>",21 : 33
3088,Team Nigma vs Evil Geniuses,1.80-2.03,-,-,20 Августа 20:43 2020,OMEGA League: Europe Immortal Division,Team Nigma,"['rmN-', 'w33', 'Miracle-', 'MinD_ContRoL', 'GH']",Evil Geniuses,"['Arteezy', 'gpk', 'RAMZES666', 'Fly', 'Cr1t-']","['Tiny', 'Venomancer', 'Naga Siren', 'Arc Warden', 'Winter Wyvern', 'Queen of Pain', 'Necrophos']","['Io', 'Batrider', 'Terrorblade', 'Phantom Assassin', 'Clockwerk', 'Phantom Lancer', 'Meepo']","['Disruptor', 'Magnus', 'Ursa', 'Slardar', 'Phoenix']","['Clinkz', 'Void Spirit', 'Doom', 'Enchantress', 'Rubick']",,"<span class=""team__title-label"">Победа</span>",15 : 51
3089,Quincy Crew vs business associates,1.18-4.55,-,-,20 Августа 20:09 2020,ESL One Thailand 2020: Americas,business associates,"['Fear', 'EternaLEnVy', 'brax', 'Moo', 'Sneyking']",Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']","[""Nature's Prophet"", 'Terrorblade', 'Faceless Void', 'Axe', 'Beastmaster', 'Gyrocopter', 'Lifestealer']","['Doom', 'Venomancer', 'Tiny', 'Batrider', 'Dark Seer', 'Pangolier', 'Sand King']","['Silencer', 'Sven', 'Underlord', 'Void Spirit', 'Windranger']","['Medusa', 'Ember Spirit', 'Centaur Warrunner', 'Phoenix', 'Mirana']","<span class=""team__title-label"">Победа</span>",,35 : 13
3090,Quincy Crew vs business associates,1.18-4.55,-,-,20 Августа 20:09 2020,ESL One Thailand 2020: Americas,Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']",business associates,"['Fear', 'EternaLEnVy', 'Moo', 'brax', 'Sneyking']","['Venomancer', 'Void Spirit', 'Batrider', 'Lina', 'Dark Seer', 'Sand King', 'Phoenix']","[""Nature's Prophet"", 'Faceless Void', 'Gyrocopter', 'Ursa', 'Underlord', 'Ember Spirit', 'Necrophos']","['Terrorblade', 'Death Prophet', 'Axe', 'Clockwerk', 'Witch Doctor']","['Crystal Maiden', 'Phantom Lancer', 'Leshrac', 'Doom', 'Lion']","<span class=""team__title-label"">Победа</span>",,22 : 17
3091,Quincy Crew vs business associates,1.18-4.55,-,-,20 Августа 20:09 2020,ESL One Thailand 2020: Americas,business associates,"['Fear', 'EternaLEnVy', 'brax', 'Moo', 'Sneyking']",Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']","[""Nature's Prophet"", 'Death Prophet', 'Witch Doctor', 'Crystal Maiden', 'Elder Titan', 'Lina', 'Kunkka']","['Venomancer', 'Void Spirit', 'Batrider', 'Dark Seer', 'Gyrocopter', 'Phoenix', 'Winter Wyvern']","['Silencer', 'Sven', 'Underlord', 'Tiny', 'Windranger']","['Terrorblade', 'Invoker', 'Beastmaster', 'Rubick', 'Clockwerk']",,"<span class=""team__title-label"">Победа</span>",20 : 35
3092,Team Secret vs Ninjas in Pyjamas,1.08-9.06,-,1.08-7.19,20 Августа 18:27 2020,OMEGA League: Europe Immortal Division,Ninjas in Pyjamas,"['Charlie', 'Supream', 'SabeRLighT-', 'Era', 'Misha']",Team Secret,"['MATUMBAMAN', 'Nisha', 'zai', 'YapzOr', 'Puppey']","['Io', 'Batrider', 'Oracle', 'Enchantress', 'Puck', 'Death Prophet', 'Viper']","['Phoenix', 'Doom', 'Sven', 'Magnus', 'Alchemist', 'Faceless Void', 'Ursa']","['Night Stalker', 'Templar Assassin', 'Dark Seer', 'Clockwerk', 'Grimstroke']","['Anti-Mage', 'Ember Spirit', 'Underlord', 'Tiny', 'Witch Doctor']",,"<span class=""team__title-label"">Победа</span>",12 : 29
3093,Team Secret vs Ninjas in Pyjamas,1.08-9.06,-,1.08-7.19,20 Августа 18:27 2020,OMEGA League: Europe Immortal Division,Team Secret,"['MATUMBAMAN', 'Nisha', 'zai', 'YapzOr', 'Puppey']",Ninjas in Pyjamas,"['Charlie', 'Supream', 'SabeRLighT-', 'Era', 'Misha']","['Batrider', 'Dark Seer', 'Disruptor', 'Enchantress', 'Underlord', ""Nature's Prophet"", 'Broodmother']","['Doom', 'Io', 'Magnus', 'Sven', 'Faceless Void', 'Templar Assassin', 'Ember Spirit']","['Lycan', 'Vengeful Spirit', 'Slardar', 'Phoenix', 'Clockwerk']","['Anti-Mage', 'Queen of Pain', 'Pangolier', 'Tiny', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,40 : 25
3094,FlyToMoon vs ViKin.gg,1.73-2.13,-,-,20 Августа 15:07 2020,OMEGA League: Europe Immortal Division,FlyToMoon,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']",ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']","['Tiny', 'Enchantress', 'Snapfire', 'Invoker', 'Mars', 'Batrider', 'Queen of Pain']","['Doom', 'Magnus', 'Vengeful Spirit', 'Morphling', 'Phantom Lancer', 'Ember Spirit', 'Puck']","['Gyrocopter', 'Ursa', 'Dark Seer', 'Clockwerk', 'Io']","['Faceless Void', 'Storm Spirit', 'Phoenix', 'Spirit Breaker', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",7 : 31
3095,FlyToMoon vs ViKin.gg,1.73-2.13,-,-,20 Августа 15:07 2020,OMEGA League: Europe Immortal Division,FlyToMoon,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']",ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']","['Tiny', 'Faceless Void', 'Dark Seer', 'Batrider', 'Mirana', 'Zeus', 'Broodmother']","['Doom', 'Magnus', 'Morphling', 'Phantom Lancer', 'Storm Spirit', 'Queen of Pain', 'Lina']","['Terrorblade', 'Ember Spirit', 'Clockwerk', 'Bane', 'Phoenix']","['Lifestealer', 'Invoker', 'Venomancer', 'Spirit Breaker', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,32 : 13
3096,FlyToMoon vs ViKin.gg,1.73-2.13,-,-,20 Августа 15:07 2020,OMEGA League: Europe Immortal Division,FlyToMoon,"['V-Tune', 'Iceberg', 'GeneRaL', 'RodjER', 'ALWAYSWANNAFLY']",ViKin.gg,"['Shad', 'BOOM', 'Tobi', 'Aramis', 'Seleri']","['Doom', 'Phoenix', 'Anti-Mage', 'Oracle', 'Alchemist', 'Shadow Demon', 'Grimstroke']","['Clockwerk', 'Batrider', 'Rubick', 'Queen of Pain', 'Bane', 'Ember Spirit', 'Invoker']","['Faceless Void', 'Lina', 'Dark Seer', 'Spirit Breaker', 'Jakiro']","['Wraith King', 'Magnus', 'Venomancer', 'Tiny', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",11 : 25
3097,496 Gaming vs OB Esports x Neon,2.08-1.69,-,-,20 Августа 10:50 2020,OMEGA League: Asia Divine Division,OB Esports x Neon,"['skem', 'JG', 'Yopaj', 'PlayHard', 'Jaunuel']",496 Gaming,"['458', 'DatBB', 'Htz', 'Yasy', 'Bombi']","['Batrider', 'Viper', 'Alchemist', 'Morphling', 'Slark', 'Legion Commander', 'Tidehunter']","['Anti-Mage', 'Rubick', 'Tiny', 'Faceless Void', 'Sven', 'Spectre', 'Chen']","['Lycan', 'Dark Seer', 'Templar Assassin', 'Tusk', 'Oracle']","['Gyrocopter', 'Death Prophet', 'Venomancer', 'Clockwerk', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",13 : 35
3098,496 Gaming vs OB Esports x Neon,2.08-1.69,-,-,20 Августа 10:50 2020,OMEGA League: Asia Divine Division,OB Esports x Neon,"['skem', 'JG', 'Yopaj', 'PlayHard', 'Jaunuel']",496 Gaming,"['458', 'DatBB', 'Htz', 'Yasy', 'Bombi']","['Viper', 'Batrider', 'Slark', 'Morphling', 'Alchemist', 'Death Prophet', 'Necrophos']","['Anti-Mage', 'Rubick', 'Faceless Void', 'Earth Spirit', 'Terrorblade', 'Spectre', 'Dark Seer']","[""Nature's Prophet"", 'Queen of Pain', 'Ember Spirit', 'Tusk', 'Phoenix']","['Gyrocopter', 'Venomancer', 'Puck', 'Clockwerk', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,54 : 28
3099,496 Gaming vs OB Esports x Neon,2.08-1.69,-,-,20 Августа 10:50 2020,OMEGA League: Asia Divine Division,OB Esports x Neon,"['skem', 'JG', 'Yopaj', 'PlayHard', 'Jaunuel']",496 Gaming,"['DatBB', '458', 'Htz', 'Yasy', 'Bombi']","['Batrider', 'Viper', 'Death Prophet', 'Void Spirit', 'Oracle', 'Ember Spirit', 'Queen of Pain']","['Anti-Mage', 'Venomancer', 'Tiny', 'Sven', ""Nature's Prophet"", 'Chen', 'Faceless Void']","['Riki', 'Dark Seer', 'Templar Assassin', 'Clockwerk', 'Snapfire']","['Necrophos', 'Gyrocopter', 'Razor', 'Nyx Assassin', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",30 : 31
3100,Execration vs Ehome.Immortal,1.31-3.29,-,-,20 Августа 08:08 2020,OMEGA League: Asia Divine Division,Execration,"['Palos', 'Ken', 'Raging Potato', 'BDz', 'Rr']",Ehome.Immortal,"['JNova', 'shiro', '7e', '59', 'Zzq']","['Magnus', 'Terrorblade', 'Batrider', 'Anti-Mage', 'Naga Siren', 'Ember Spirit', 'Legion Commander']","['Tiny', 'Venomancer', 'Dark Seer', 'Faceless Void', ""Nature's Prophet"", 'Viper', 'Juggernaut']","['Morphling', 'Void Spirit', 'Snapfire', 'Treant Protector', 'Clockwerk']","['Nyx Assassin', 'Spectre', 'Kunkka', 'Doom', 'Phoenix']","<span class=""team__title-label"">Победа</span>",,35 : 15
3101,Execration vs Ehome.Immortal,1.31-3.29,-,-,20 Августа 08:08 2020,OMEGA League: Asia Divine Division,Execration,"['Palos', 'Ken', 'Raging Potato', 'BDz', 'Rr']",Ehome.Immortal,"['JNova', 'shiro', '7e', '59', 'Zzq']","['Magnus', 'Terrorblade', 'Batrider', 'Mirana', 'Spectre', 'Invoker', 'Tidehunter']","['Tiny', 'Venomancer', 'Anti-Mage', 'Kunkka', 'Viper', 'Ember Spirit', 'Puck']","['Faceless Void', 'Earth Spirit', 'Dark Seer', 'Treant Protector', 'Phoenix']","['Rubick', 'Morphling', 'Void Spirit', 'Doom', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,39 : 14
3102,4 Zoomers vs Infamous Gaming,1.15-5.09,-,-,19 Августа 22:24 2020,ESL One Thailand 2020: Americas,4 Zoomers,"['Sammyboy', 'Gunnar', 'monkeys-forever', 'Oceania', 'Husky']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Earth Spirit', 'Spectre', 'Riki', 'Faceless Void', 'Morphling', 'Beastmaster', 'Slardar']","['Doom', 'Batrider', 'Arc Warden', 'Clinkz', 'Invoker', 'Clockwerk', 'Venomancer']","['Lifestealer', 'Kunkka', 'Centaur Warrunner', 'Pangolier', ""Nature's Prophet""]","['Enigma', 'Gyrocopter', 'Queen of Pain', 'Tiny', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",46 : 37
3103,4 Zoomers vs Infamous Gaming,1.15-5.09,-,-,19 Августа 22:24 2020,ESL One Thailand 2020: Americas,4 Zoomers,"['Sammyboy', 'Gunnar', 'monkeys-forever', 'Oceania', 'Husky']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Tiny', 'Clockwerk', 'Terrorblade', 'Undying', 'Naga Siren', 'Viper', 'Invoker']","['Doom', 'Batrider', 'Broodmother', 'Kunkka', 'Ember Spirit', 'Storm Spirit', 'Pangolier']","['Spectre', 'Zeus', 'Slardar', 'Winter Wyvern', 'Crystal Maiden']","['Phoenix', 'Morphling', ""Nature's Prophet"", 'Earth Spirit', 'Witch Doctor']",,"<span class=""team__title-label"">Победа</span>",40 : 42
3104,EXTREMUM vs KHAN,1.55-2.36,-,-,19 Августа 20:22 2020,OMEGA League: Europe Divine Division,KHAN,"['Naive-', 'Pikachu', 'chshrct', 'Gilgir', 'Accell']",EXTREMUM,"['Nefrit', 'mellojul', 'AfterLife', 'velheor', 'G']","['Venomancer', 'Phoenix', 'Void Spirit', 'Anti-Mage', 'Storm Spirit', 'Pugna', 'Shadow Fiend']","['Morphling', 'Enchantress', 'Kunkka', 'Queen of Pain', 'Batrider', 'Timbersaw', 'Legion Commander']","['Faceless Void', 'Magnus', 'Night Stalker', 'Rubick', 'Oracle']","['Drow Ranger', 'Dark Seer', 'Beastmaster', 'Doom', 'Vengeful Spirit']","<span class=""team__title-label"">Победа</span>",,31 : 24
3105,EXTREMUM vs KHAN,1.55-2.36,-,-,19 Августа 20:22 2020,OMEGA League: Europe Divine Division,EXTREMUM,"['Nefrit', 'mellojul', 'AfterLife', 'velheor', 'G']",KHAN,"['Naive-', 'Pikachu', 'chshrct', 'Gilgir', 'Accell']","['Doom', 'Enchantress', 'Spectre', 'Troll Warlord', 'Timbersaw', 'Storm Spirit', 'Leshrac']","['Dark Seer', 'Phoenix', ""Nature's Prophet"", 'Grimstroke', 'Terrorblade', 'Batrider', 'Queen of Pain']","['Phantom Lancer', 'Ember Spirit', 'Legion Commander', 'Rubick', 'Warlock']","['Faceless Void', 'Void Spirit', 'Venomancer', 'Earth Spirit', 'Lich']","<span class=""team__title-label"">Победа</span>",,29 : 12
3106,EXTREMUM vs KHAN,1.55-2.36,-,-,19 Августа 20:22 2020,OMEGA League: Europe Divine Division,EXTREMUM,"['Nefrit', 'mellojul', 'AfterLife', 'velheor', 'G']",KHAN,"['Naive-', 'Pikachu', 'chshrct', 'Gilgir', 'Accell']","['Doom', 'Clockwerk', 'Morphling', 'Oracle', 'Anti-Mage', 'Void Spirit', 'Enchantress']","['Phoenix', 'Rubick', 'Terrorblade', 'Warlock', 'Drow Ranger', 'Batrider', 'Storm Spirit']","['Spectre', 'Pugna', 'Dark Seer', 'Tiny', 'Disruptor']","['Faceless Void', 'Magnus', 'Slardar', 'Earth Spirit', 'Venomancer']",,"<span class=""team__title-label"">Победа</span>",35 : 40
3107,CR4ZY vs beastcoast,1.49-2.52,-,-,19 Августа 20:07 2020,ESL One Thailand 2020: Americas,CR4ZY,"['hFn', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']","['Spectre', 'Phoenix', 'Dark Seer', 'Batrider', 'Kunkka', 'Death Prophet', 'Necrophos']","['Venomancer', 'Doom', 'Timbersaw', 'Terrorblade', 'Invoker', 'Anti-Mage', 'Beastmaster']","['Magnus', ""Nature's Prophet"", 'Dragon Knight', 'Tiny', 'Winter Wyvern']","['Sven', 'Oracle', 'Slark', 'Queen of Pain', 'Earthshaker']","<span class=""team__title-label"">Победа</span>",,23 : 4
3108,CR4ZY vs beastcoast,1.49-2.52,-,-,19 Августа 20:07 2020,ESL One Thailand 2020: Americas,beastcoast,"['StingerR', 'K1', 'Chris Luck', 'Wisper', 'Scofield']",CR4ZY,"['hFn', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']","['Doom', 'Dark Seer', 'Anti-Mage', 'Juggernaut', 'Invoker', 'Lina', 'Queen of Pain']","['Tiny', 'Venomancer', 'Oracle', 'Kunkka', 'Legion Commander', 'Storm Spirit', 'Void Spirit']","['Ancient Apparition', 'Faceless Void', 'Gyrocopter', 'Phoenix', 'Nyx Assassin']","['Sven', 'Io', 'Batrider', 'Clockwerk', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",21 : 42
3109,Omegalil vs Voldemort,1.26-3.63,-,-,19 Августа 17:53 2020,OMEGA League: Europe Divine Division,Omegalil,"['remember me', 'OMEGALUL', 'Kelen', 'Malik', 'HappyDyurara']",Voldemort,"['W1sh-', 'Buugi', 'Flens', 'Niqua', 'yol']","['Doom', 'Phoenix', 'Tinker', 'Death Prophet', 'Spectre', 'Jakiro', 'Bane']","['Rubick', 'Queen of Pain', 'Terrorblade', 'Anti-Mage', 'Dark Seer', 'Timbersaw', 'Broodmother']","['Grimstroke', 'Void Spirit', 'Drow Ranger', 'Necrophos', 'Vengeful Spirit']","['Zeus', 'Dragon Knight', 'Phantom Lancer', 'Venomancer', 'Clockwerk']","<span class=""team__title-label"">Победа</span>",,27 : 11
3110,Omegalil vs Voldemort,1.26-3.63,-,-,19 Августа 17:53 2020,OMEGA League: Europe Divine Division,Omegalil,"['remember me', 'OMEGALUL', 'Kelen', 'Malik', 'HappyDyurara']",Voldemort,"['W1sh-', 'Buugi', 'Niqua', 'Flens', 'yol']","['Doom', 'Phoenix', 'Tinker', 'Death Prophet', 'Beastmaster', 'Batrider', 'Kunkka']","['Void Spirit', 'Enchantress', 'Ember Spirit', 'Invoker', 'Clockwerk', 'Timbersaw', 'Necrophos']","['Grimstroke', 'Dragon Knight', ""Nature's Prophet"", 'Faceless Void', 'Lich']","['Puck', 'Venomancer', 'Tiny', 'Spectre', 'Rubick']","<span class=""team__title-label"">Победа</span>",,49 : 27
3111,Cyber Legacy vs Tempo Esports,1.15-5.17,-,-,19 Августа 15:08 2020,OMEGA League: Europe Divine Division,Tempo Esports,"['Yatoro', 'No!ob', 'Mitch', 'dnz', 'LeBron']",Cyber Legacy,"['Cooman', 'MagicaL', 'Blizzy', 'Bignum', 'Slayer']","['Faceless Void', 'Dark Seer', 'Rubick', 'Batrider', 'Anti-Mage', ""Nature's Prophet"", 'Kunkka']","['Beastmaster', 'Venomancer', 'Morphling', 'Drow Ranger', 'Centaur Warrunner', 'Necrophos', 'Death Prophet']","['Riki', 'Lina', 'Viper', 'Treant Protector', 'Grimstroke']","['Spectre', 'Dragon Knight', 'Doom', 'Phoenix', 'Jakiro']",,"<span class=""team__title-label"">Победа</span>",31 : 43
3112,Cyber Legacy vs Tempo Esports,1.15-5.17,-,-,19 Августа 15:08 2020,OMEGA League: Europe Divine Division,Cyber Legacy,"['Cooman', 'MagicaL', 'Blizzy', 'Bignum', 'Slayer']",Tempo Esports,"['Yatoro', 'No!ob', 'Mitch', 'LeBron', 'dnz']","['Doom', 'Phoenix', 'Spectre', 'Void Spirit', 'Lina', 'Grimstroke', 'Disruptor']","['Faceless Void', 'Anti-Mage', ""Nature's Prophet"", 'Timbersaw', 'Sand King', 'Batrider', 'Kunkka']","['Morphling', 'Necrophos', 'Mars', 'Tiny', 'Oracle']","['Terrorblade', 'Ember Spirit', 'Dark Seer', 'Enchantress', 'Clockwerk']","<span class=""team__title-label"">Победа</span>",,36 : 17
3113,beastcoast vs Team Brasil,1.52-2.43,-,-,19 Августа 01:55 2020,OMEGA League: Americas Divine Division,beastcoast,"['StingerR', 'K1', 'Chris Luck', 'Wisper', 'Scofield']",Team Brasil,"['terrace house', 'Costabile', '4dr', 'tavo', 'KJ']","['Venomancer', 'Doom', 'Viper', 'Terrorblade', 'Anti-Mage', 'Faceless Void', 'Gyrocopter']","['Dark Seer', 'Phoenix', 'Legion Commander', 'Batrider', 'Timbersaw', 'Kunkka', 'Broodmother']","['Lich', 'Spectre', 'Void Spirit', 'Necrophos', 'Earth Spirit']","['Mirana', 'Juggernaut', 'Invoker', 'Tiny', 'Crystal Maiden']","<span class=""team__title-label"">Победа</span>",,39 : 26
3114,beastcoast vs Team Brasil,1.52-2.43,-,-,19 Августа 01:55 2020,OMEGA League: Americas Divine Division,Team Brasil,"['terrace house', 'Costabile', '4dr', 'tavo', 'KJ']",beastcoast,"['K1', 'Chris Luck', 'Wisper', 'MoOz', 'Scofield']","['Spectre', 'Dark Seer', 'Faceless Void', 'Ember Spirit', 'Juggernaut', 'Phantom Lancer', 'Sven']","['Venomancer', 'Doom', 'Anti-Mage', 'Ursa', 'Timbersaw', 'Beastmaster', 'Pangolier']","['Mirana', 'Arc Warden', 'Void Spirit', 'Centaur Warrunner', 'Enchantress']","['Chaos Knight', 'Tiny', 'Phoenix', 'Witch Doctor', 'Nyx Assassin']",,"<span class=""team__title-label"">Победа</span>",33 : 26
3115,B8 vs 5Comrades,1.21-4.10,-,-,18 Августа 20:30 2020,OMEGA League: Europe Divine Division,B8,"['Fishman', 'Crystallis', 'Dendi', 'LastHero-', '5up']",5Comrades,"['Exotic Deer', 'Ntakii', 'TheBloodySky', 'Davai Lama', 'Flash']","['Venomancer', 'Clockwerk', 'Treant Protector', 'Anti-Mage', 'Spectre', 'Naga Siren', 'Troll Warlord']","['Phoenix', 'Doom', 'Phantom Lancer', 'Queen of Pain', 'Dark Seer', 'Legion Commander', 'Slardar']","['Disruptor', 'Faceless Void', 'Lina', 'Beastmaster', 'Tiny']","['Chaos Knight', 'Batrider', 'Dragon Knight', 'Rubick', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,40 : 20
3116,B8 vs 5Comrades,1.21-4.10,-,-,18 Августа 20:30 2020,OMEGA League: Europe Divine Division,5Comrades,"['Exotic Deer', 'Ntakii', 'TheBloodySky', 'Davai Lama', 'Flash']",B8,"['Fishman', 'Crystallis', 'Dendi', 'LastHero-', 'yamich']","['Phoenix', 'Doom', 'Snapfire', 'Beastmaster', 'Invoker', 'Axe', 'Sand King']","['Venomancer', 'Tiny', 'Timbersaw', 'Wraith King', 'Spectre', 'Pugna', 'Batrider']","['Terrorblade', 'Queen of Pain', 'Legion Commander', 'Clockwerk', 'Witch Doctor']","['Jakiro', 'Faceless Void', 'Puck', 'Magnus', 'Rubick']",,"<span class=""team__title-label"">Победа</span>",6 : 46
3117,EXTREMUM vs Tempo Esports,1.38-2.88,-,-,18 Августа 17:56 2020,OMEGA League: Europe Divine Division,EXTREMUM,"['Nefrit', 'mellojul', 'AfterLife', 'velheor', 'G']",Tempo Esports,"['Zitraks', 'No!ob', 'Mitch', 'dnz', 'LeBron']","['Enchantress', 'Phoenix', 'Morphling', 'Sven', 'Drow Ranger', 'Timbersaw', 'Dragon Knight']","['Faceless Void', 'Doom', 'Spectre', 'Phantom Lancer', 'Anti-Mage', 'Ember Spirit', 'Magnus']","['Phantom Assassin', 'Storm Spirit', 'Dark Seer', 'Tiny', 'Grimstroke']","['Arc Warden', 'Void Spirit', 'Underlord', 'Clockwerk', 'Oracle']","<span class=""team__title-label"">Победа</span>",,43 : 21
3118,EXTREMUM vs Tempo Esports,1.38-2.88,-,-,18 Августа 17:56 2020,OMEGA League: Europe Divine Division,Tempo Esports,"['Zitraks', 'No!ob', 'Mitch', 'LeBron', 'dnz']",EXTREMUM,"['Nefrit', 'mellojul', 'AfterLife', 'velheor', 'G']","['Faceless Void', 'Dark Seer', 'Anti-Mage', 'Spectre', 'Slark', 'Storm Spirit', 'Ember Spirit']","['Phoenix', 'Enchantress', 'Legion Commander', 'Void Spirit', 'Disruptor', 'Timbersaw', 'Kunkka']","['Arc Warden', 'Queen of Pain', 'Doom', 'Treant Protector', 'Grimstroke']","['Phantom Lancer', 'Batrider', 'Beastmaster', 'Rubick', 'Venomancer']",,"<span class=""team__title-label"">Победа</span>",23 : 42
3119,Team Empire vs Team Unique,3.21-1.32,-,-,18 Августа 15:19 2020,OMEGA League: Europe Divine Division,Team Unique,"['Palantimos', 'Dame', 'illusion', '633', 'VANSKOR']",Team Empire,"['Lightless', 'Smiling Knight', 'Shachlo', 'goddam', 'EcNart']","['Doom', 'Phoenix', 'Spectre', 'Faceless Void', 'Enchantress', 'Witch Doctor', 'Winter Wyvern']","['Rubick', 'Dark Seer', 'Phantom Lancer', 'Anti-Mage', 'Riki', 'Chaos Knight', 'Lycan']","['Juggernaut', 'Ember Spirit', 'Grimstroke', 'Magnus', 'Snapfire']","['Invoker', 'Drow Ranger', 'Venomancer', 'Void Spirit', 'Clockwerk']",,"<span class=""team__title-label"">Победа</span>",35 : 44
